ID,datetime,TokenizedText,sentiment,tickers,date,hour,day_of_week,month,year,normalized_text,text_length,word_count,ticker_count
457785,2020-06-08 06:26:59+00:00,Due to widespread #bankruptcy #financialobligations #banks @jpmorgan @WellsFargo @BHHSRealEstate @BBCBerkshire @GoldmanSachs @Chase @Mastercard @visa $AMZN $BABA $F $FB $GM $NFLX $MSFT $NVDA $CHK $RRC $XOM $OIL $UNG #Oil @cnnbrk @CNN @FOXLA,-1.0,"['AMZN', 'CHK', 'F', 'FB', 'GM', 'MA', 'MSFT', 'NFLX', 'NVDA', 'RRC', 'V', 'XOM']",2020-06-08,6,0,6,2020,due to widespread bankruptcy financialobligations banks jpmorgan wellsfargo bhhsrealestate bbcberkshire goldmansachs chase mastercard visa amzn baba f fb gm nflx msft nvda chk rrc xom oil ung oil cnnbrk cnn foxla,212,31,12
457324,2020-06-08 08:01:44+00:00,"RT @BrianFeroldi: Great list of free investing resources:

1) Yahoo Finance - https://t.co/Xx3zedsQmJ

Most useful tabs:

Summary
Statistic…",1.0,['YHOO'],2020-06-08,8,0,6,2020,rt brianferoldi great list of free investing resources 1 yahoo finance - httpst.coxx3zedsqmj most useful tabs summary statistic,127,18,1
456495,2020-06-08 10:26:45+00:00,Banks always make money $JPM,1.0,['JPM'],2020-06-08,10,0,6,2020,banks always make money jpm,27,5,1
453543,2020-06-08 14:40:02+00:00,"$zion We have detected a noticeable rise in the Zeitgeist for Zions Bancorporation, N.A. at  https://t.co/odDXHRLnwL
Visit DataSwarm Markets for more information
#STOCKS #NASDAQ
DataSwarm ref: 101065",1.0,['ZION'],2020-06-08,14,0,6,2020,"zion we have detected a noticeable rise in the zeitgeist for zions bancorporation, n.a. at httpst.cooddxhrlnwl visit dataswarm markets for more information stocks nasdaq dataswarm ref 101065",190,27,1
446552,2020-06-08 23:48:47+00:00,"Shannon referred you so you get a #freestock. Claim your stock now without #investing money first. Win a stock like Netflix $NFLX, Apple $AAPL, Microsoft $MSFT, or Facebook $FB. Sign up and join #Robinhood using my link https://t.co/9Vp20Q8qKz",1.0,"['AAPL', 'FB', 'MSFT', 'NFLX']",2020-06-08,23,0,6,2020,"shannon referred you so you get a freestock. claim your stock now without investing money first. win a stock like netflix nflx, apple aapl, microsoft msft, or facebook fb. sign up and join robinhood using my link httpst.co9vp20q8qkz",232,38,4
472181,2020-06-09 07:44:58+00:00,"Remember the turn? Now start preparing for the greatest market crash in history. I say it like I see it. 

$TSLA $SPY $GILD $ABBV $PFE $TEVA $TDOC $VIX $VXX $UVXY $SVXY $SPX $GOOG $AMZN $FB https://t.co/OhukyvRnIm",-1.0,"['ABBV', 'AMZN', 'FB', 'GILD', 'GOOG', 'PFE']",2020-06-09,7,1,6,2020,remember the turn? now start preparing for the greatest market crash in history. i say it like i see it. tsla spy gild abbv pfe teva tdoc vix vxx uvxy svxy spx goog amzn fb httpst.coohukyvrnim,192,36,6
470903,2020-06-09 11:00:50+00:00,MCCORMICK &amp; CO /SH NV $MKC Expected to Post Earnings of $1.11 Per Share https://t.co/I1YYoUgoJ3 #stocks,1.0,['MKC'],2020-06-09,11,1,6,2020,mccormick amp co sh nv mkc expected to post earnings of 1.11 per share httpst.coi1yyougoj3 stocks,97,16,1
470608,2020-06-09 11:28:12+00:00,"RT @_SeanDavid: Interesting New Facebook Patent: $FB

Allowing general users to turn photos into ads. 

ie. Users would now monetize their…",1.0,['FB'],2020-06-09,11,1,6,2020,rt _seandavid interesting new facebook patent fb allowing general users to turn photos into ads. ie. users would now monetize their,131,21,1
469543,2020-06-09 13:04:53+00:00,RT @RedDogT3: $FB looks tight again. It's been a bit of play since the President criticized social media names. I did buy some vs. the $225…,-1.0,['FB'],2020-06-09,13,1,6,2020,rt reddogt3 fb looks tight again. it is been a bit of play since the president criticized social media names. i did buy some vs. the 225,136,27,1
468685,2020-06-09 13:53:57+00:00,$AMZN nice little coiling here.,1.0,['AMZN'],2020-06-09,13,1,6,2020,amzn nice little coiling here.,30,5,1
468158,2020-06-09 14:18:40+00:00,RT @PeasantPig1: With $AAPL $FB $AMZN $NFLX green there is no need to worry,1.0,"['AAPL', 'AMZN', 'FB', 'NFLX']",2020-06-09,14,1,6,2020,rt peasantpig1 with aapl fb amzn nflx green there is no need to worry,69,14,4
467272,2020-06-09 14:58:47+00:00,"I got $AAPL at $336 triangle. Up 60%.

I am NOT your #Guru.",1.0,['AAPL'],2020-06-09,14,1,6,2020,i got aapl at 336 triangle. up 60. i am not your guru.,54,13,1
465131,2020-06-09 16:50:10+00:00,"$NAKD $NIO $MIST $IDEX There  #WARZONESCRIPT a top favorite among our clients. A ribbon wil populate and identify some of the most important SUPPORT/RESISTANCE zones 

Visit us at
https://t.co/A33UxhgoRb

#trading #stocks $IZEA $DGLY $NIO $NAKD $IDEX $IMRN $MIST $SPY $TVIX $SOLO https://t.co/tLwcfaXU7i",1.0,['IEX'],2020-06-09,16,1,6,2020,nakd nio mist idex there warzonescript a top favorite among our clients. a ribbon wil populate and identify some of the most important supportresistance zones visit us at httpst.coa33uxhgorb trading stocks izea dgly nio nakd idex imrn mist spy tvix solo httpst.cotlwcfaxu7i,273,42,1
460004,2020-06-09 23:41:21+00:00,"RT @commodi08973633: TARGET ACQUIRED $CMS 
This looks bad, sell at $60.29 
Take Profit: $58.02 
Stop Loss: $60.89 
I give you $50: https://…",-1.0,"['CMS', 'TGT']",2020-06-09,23,1,6,2020,"rt commodi08973633 target acquired cms this looks bad, sell at 60.29 take profit 58.02 stop loss 60.89 i give you 50 https",122,22,2
491333,2020-06-10 01:23:47+00:00,"Target Locked $KO 
This looks bad, sell at $49.00 
Take Profit: $47.71 
Stop Loss: $49.49 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex https://t.co/Honl7d4u7m",-1.0,"['AAPL', 'KO', 'TGT']",2020-06-10,1,2,6,2020,"target locked ko this looks bad, sell at 49.00 take profit 47.71 stop loss 49.49 trade with ushttpst.coinjt0ppxic tsla spy aapl forex httpst.cohonl7d4u7m",153,23,3
488741,2020-06-10 07:56:11+00:00,"RT @permabear_uk: $MSFT broke a new historic high, settling +0.8% to $189.80. A day for Nadella and team to celebrate. @petenajarian https:…",1.0,['MSFT'],2020-06-10,7,2,6,2020,"rt permabear_uk msft broke a new historic high, settling 0.8 to 189.80. a day for nadella and team to celebrate. petenajarian https",131,22,1
486847,2020-06-10 12:08:52+00:00,"RT @Lakshmi_888: #SPX $SPX $ES_F $SPY #DOW $YM $NQ #NQ $RUT $DIA #DAX #FTSE #Harmonic #Charts #trading

$SPX update https://t.co/3qmAg34h5c",1.0,"['DOW', 'ES']",2020-06-10,12,2,6,2020,rt lakshmi_888 spx spx es_f spy dow ym nq nq rut dia dax ftse harmonic charts trading spx update httpst.co3qmag34h5c,116,20,2
485823,2020-06-10 13:13:50+00:00,"Target Locked $CHRW 
Sold at $83.09 
Take Profit: $81.28 
Stop Loss: $83.92 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex https://t.co/DVQQxs2QKh",-1.0,"['AAPL', 'CHRW', 'TGT']",2020-06-10,13,2,6,2020,target locked chrw sold at 83.09 take profit 81.28 stop loss 83.92 trade with ushttpst.coinjt0ppxic tsla spy aapl forex httpst.codvqqxs2qkh,139,20,3
484907,2020-06-10 13:55:50+00:00,"RT @Investingcom: *AMAZON SHARES RALLY TO HIGHEST LEVEL ON RECORD, LAST UP 2.1% AT $2,656

*AMAZON SHARES ARE UP ALMOST 35% IN 2020

$AMZN…",1.0,"['AMZN', 'ARE']",2020-06-10,13,2,6,2020,"rt investingcom amazon shares rally to highest level on record, last up 2.1 at 2,656 amazon shares are up almost 35 in 2020 amzn",128,24,2
481984,2020-06-10 16:23:07+00:00,"#US100 hit 2nd target!✅ 125+ Pips🔥🔥 1250USD Amazing profit 🔥🔥

For more Free signals : https://t.co/ZCdNurWdYg

#stocks #EURUSD #forextrading $ETH #XAUUSD #AAPL #GBPUSD #forexsignal #USOIL #Forex $BTC #FB #fx $BTC #CRYPTO 833234588 https://t.co/1C1NKUXtjN",1.0,"['AAPL', 'FB', 'TGT']",2020-06-10,16,2,6,2020,us100 hit 2nd target! 125 pips 1250usd amazing profit for more free signals httpst.cozcdnurwdyg stocks eurusd forextrading eth xauusd aapl gbpusd forexsignal usoil forex btc fb fx btc crypto 833234588 httpst.co1c1nkuxtjn,220,31,3
481463,2020-06-10 16:49:07+00:00,"#Starbucks Warns Of Big Loss, Sharply Scales Back Expansion Plans. Stock Loses Ground On Key Support #Stocks #Retail $SBUX

https://t.co/Loez1wRTBK https://t.co/pklvY30iOJ",-1.0,['SBUX'],2020-06-10,16,2,6,2020,"starbucks warns of big loss, sharply scales back expansion plans. stock loses ground on key support stocks retail sbux httpst.coloez1wrtbk httpst.copklvy30ioj",158,21,1
500849,2020-06-11 15:30:11+00:00,@GreenTeamToad @Stockcratez Thanks for sharing AI is the future and Google and Fidelity deals are MASSIVE! $GOOG $GOOGL $FIS $SSFT,1.0,"['FIS', 'GOOG', 'GOOGL']",2020-06-11,15,3,6,2020,greenteamtoad stockcratez thanks for sharing ai is the future and google and fidelity deals are massive! goog googl fis ssft,124,20,3
496995,2020-06-11 18:38:04+00:00,Hey @ATSGinc did you guys just sign a contract with $AMZN or did the market already forget about that? $ATSG $AAWW $CJT.TO @CNBC @jimcramer,-1.0,['AMZN'],2020-06-11,18,3,6,2020,hey atsginc did you guys just sign a contract with amzn or did the market already forget about that? atsg aaww cjt.to cnbc jimcramer,132,24,1
496755,2020-06-11 18:50:14+00:00,@CNBCFastMoney $AAPL-- WILL WARN SOON. INSIDER SELLING,-1.0,['AAPL'],2020-06-11,18,3,6,2020,cnbcfastmoney aapl-- will warn soon. insider selling,52,7,1
513869,2020-06-13 02:02:22+00:00,"@phoenixvalue Vision into the future [5G] tells me, $QCOM &amp; $T could easily make it here!",1.0,"['QCOM', 'T']",2020-06-13,2,5,6,2020,"phoenixvalue vision into the future 5g tells me, qcom amp t could easily make it here!",86,16,2
513090,2020-06-13 05:45:58+00:00,River &amp; Mercantile Asset Management Has $13.01 Million Stock Position in Johnson &amp; Johnson $JNJ https://t.co/kS94rBNj0C,1.0,['JNJ'],2020-06-13,5,5,6,2020,river amp mercantile asset management has 13.01 million stock position in johnson amp johnson jnj httpst.coks94rbnj0c,117,16,1
510774,2020-06-13 14:40:12+00:00,Gartner Inc $IT Sees Large Decline in Short Interest https://t.co/ryBGQzbylC #stocks,-1.0,['IT'],2020-06-13,14,5,6,2020,gartner inc it sees large decline in short interest httpst.corybgqzbylc stocks,78,11,1
510522,2020-06-13 15:24:50+00:00,RT @MommasOptions: I continue to add to my core long dated positions on dips. $LMT $DPZ $AAPL $AMZN $ROKU $DIS $BA $SHOP $DAL $AAL. With th…,1.0,"['AAL', 'AAPL', 'AMZN', 'BA', 'DAL', 'DIS', 'DPZ', 'LMT']",2020-06-13,15,5,6,2020,rt mommasoptions i continue to add to my core long dated positions on dips. lmt dpz aapl amzn roku dis ba shop dal aal. with th,127,26,8
509776,2020-06-13 17:22:51+00:00,"purchases today using 2020 Vision for 2040 Relaxation:  $PPL, $MO, and $XOM all in my #RothIRA. #investing",1.0,"['MO', 'PPL', 'XOM']",2020-06-13,17,5,6,2020,"purchases today using 2020 vision for 2040 relaxation ppl, mo, and xom all in my rothira. investing",99,17,3
520409,2020-06-14 02:30:06+00:00,"@vincent13031925 also 2013, but I sold. Also sold 6000 shares of $AMZN @ $4.50 in 1998. Like Ron Barron, I'm not making the same mistake with $TSLA this time.",-1.0,['AMZN'],2020-06-14,2,6,6,2020,"vincent13031925 also 2013, but i sold. also sold 6000 shares of amzn 4.50 in 1998. like ron barron, i am not making the same mistake with tsla this time.",153,29,1
524841,2020-06-15 18:05:37+00:00,"Week 24 (Mon PM Recap)

$spx 3023.75 breakout to 3040, 3055, 3070 https://t.co/BpOhEm4Qoc https://t.co/Oz1OY6FuhI",1.0,['PM'],2020-06-15,18,0,6,2020,"week 24 mon pm recap spx 3023.75 breakout to 3040, 3055, 3070 httpst.cobpohem4qoc httpst.cooz1oy6fuhi",101,14,1
524061,2020-06-15 18:47:32+00:00,"Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK

https://t.co/gHGOQ1ObZV",1.0,"['AAL', 'AMD', 'INTC']",2020-06-15,18,0,6,2020,monday evening most active options before close watching amd aal intc intc tsla gsk httpst.coghgoq1obzv,103,15,3
521224,2020-06-15 23:16:06+00:00,$FB facebook still hold its 220 support  plus whatsapp payment start in Brazil.i think this is bullish for fb https://t.co/0u19SoHjCm,1.0,['FB'],2020-06-15,23,0,6,2020,fb facebook still hold its 220 support plus whatsapp payment start in brazil.i think this is bullish for fb httpst.co0u19sohjcm,127,20,1
521161,2020-06-15 23:28:04+00:00,"@LennyIce Interesting. My instinct was: to be on page 1 or 2, you have to pay the toll man (the 'e-tailer') via marketing spend. $AMZN can execute pieces of $GOOGL playbook over time. Related, I always found it odd the discrepancy between Europe vs. USA in terms of private label adoption.",-1.0,"['AMZN', 'GOOGL']",2020-06-15,23,0,6,2020,"lennyice interesting. my instinct was to be on page 1 or 2, you have to pay the toll man the e-tailer via marketing spend. amzn can execute pieces of googl playbook over time. related, i always found it odd the discrepancy between europe vs. usa in terms of private label adoption.",281,51,2
548244,2020-06-16 02:45:02+00:00,"$qqq We have detected a noticeable rise in the Zeitgeist for Invesco QQQ Trust at  https://t.co/RAhgfFVkoM
Visit DataSwarm Markets for more information
#STOCKS #NASDAQ
DataSwarm ref: 101873",1.0,['IVZ'],2020-06-16,2,1,6,2020,qqq we have detected a noticeable rise in the zeitgeist for invesco qqq trust at httpst.corahgffvkom visit dataswarm markets for more information stocks nasdaq dataswarm ref 101873,180,27,1
544080,2020-06-16 12:54:00+00:00,Looks like $JPM is propping up another restaurant company as $RRGB enters equity distribution agreement for up to $40M,1.0,['JPM'],2020-06-16,12,1,6,2020,looks like jpm is propping up another restaurant company as rrgb enters equity distribution agreement for up to 40m,115,19,1
542196,2020-06-16 14:35:33+00:00,"$NVDA $INTC both downgraded today, fwiw.",-1.0,"['INTC', 'NVDA']",2020-06-16,14,1,6,2020,"nvda intc both downgraded today, fwiw.",38,6,2
542068,2020-06-16 14:42:01+00:00,RT @247WallSt: Tuesday Top Analyst Upgrades and Downgrades Part 2: $HUM $INTC $KGC $LRCX $MU $MOH $MNTA $NFLX $NEOP $NVDA $QCOM $PETQ $SCCO…,-1.0,"['HUM', 'INTC', 'LRCX', 'MU', 'NFLX', 'NVDA', 'QCOM']",2020-06-16,14,1,6,2020,rt 247wallst tuesday top analyst upgrades and downgrades part 2 hum intc kgc lrcx mu moh mnta nflx neop nvda qcom petq scco,123,23,7
538661,2020-06-16 18:29:18+00:00,"#OfficeSupply orders up significantly as #USA shifted to #workfromhome.

See more data: https://t.co/W29QPIicmd

#Covid19 #alternativedata #HomeOffice #OfficeDepot #OfficeMax #Shopping #Staples #FedExKinkos #USPS #DHL #TNTExpress $ODP $CIO $FDX $UPS $HPP $HIW $HYG $AMZN $EBAY $M https://t.co/mx1GzTY6wo",1.0,"['AMZN', 'EBAY', 'FDX', 'M', 'SPLS', 'UPS']",2020-06-16,18,1,6,2020,officesupply orders up significantly as usa shifted to workfromhome. see more data httpst.cow29qpiicmd covid19 alternativedata homeoffice officedepot officemax shopping staples fedexkinkos usps dhl tntexpress odp cio fdx ups hpp hiw hyg amzn ebay m httpst.comx1gzty6wo,268,35,6
538387,2020-06-16 18:49:57+00:00,NextEra Energy's Utilities Fall Short in Energy Efficiency @themotleyfool #stocks $NEE $DUK https://t.co/tQ79w62yLC,-1.0,"['DUK', 'NEE']",2020-06-16,18,1,6,2020,nextera energy is utilities fall short in energy efficiency themotleyfool stocks nee duk httpst.cotq79w62ylc,108,14,2
536456,2020-06-16 21:42:21+00:00,"RT @almostjingo: No comments on $GOOG watch, no #freespeech unless it’s ORANGE MAN BAD. https://t.co/oIaGHzODaM",-1.0,['GOOG'],2020-06-16,21,1,6,2020,"rt almostjingo no comments on goog watch, no freespeech unless its orange man bad. httpst.cooiaghzodam",102,15,1
562953,2020-06-17 00:27:42+00:00,"RT @SoccerMomTrades: This is how I see $ES right now...bearish bias under $3232 . The closer you open your short to that zone, the better y…",-1.0,['ES'],2020-06-17,0,2,6,2020,"rt soccermomtrades this is how i see es right now...bearish bias under 3232 . the closer you open your short to that zone, the better y",135,26,1
561488,2020-06-17 03:46:03+00:00,"RT @cadeinvests: A few solid dividend stocks with yields.

$T - 6.75% 
$O - 4.53%
$JNJ - 2.72%
$MMM - 3.76%
$MCD - 2.60%
$JPM - 3.50%

A lo…",1.0,"['JNJ', 'JPM', 'MCD', 'MMM', 'O', 'T']",2020-06-17,3,2,6,2020,rt cadeinvests a few solid dividend stocks with yields. t - 6.75 o - 4.53 jnj - 2.72 mmm - 3.76 mcd - 2.60 jpm - 3.50 a lo,122,29,6
558097,2020-06-17 12:35:16+00:00,"Mix Pre market action! Top traded large caps in pre market! 
$BA-1.57%
$NCLH-9.35%
$SPY+0.5%
$CCL-4.55%
$AAPL+0.96%
$AAL-0.29%
$TSLA+0.39%
$UAL-1.69%
$NKLA+4.8%
$QQQ+0.70%
$TQQQ+2.2%
$RCL-4.85%
$DAL-0.89%
$NIO+2.3%
$BYND+3.3%
$MSFT+0.7%
$DKNG-4.3%
$IWM+0.85%
$AMZN+0.9%
$AMD+0.79% https://t.co/qgjzbWJJM8",1.0,"['AAL', 'AAPL', 'AMD', 'AMZN', 'BA', 'CCL', 'DAL', 'MSFT', 'NCLH', 'RCL', 'UAL']",2020-06-17,12,2,6,2020,mix pre market action! top traded large caps in pre market! ba-1.57 nclh-9.35 spy0.5 ccl-4.55 aapl0.96 aal-0.29 tsla0.39 ual-1.69 nkla4.8 qqq0.70 tqqq2.2 rcl-4.85 dal-0.89 nio2.3 bynd3.3 msft0.7 dkng-4.3 iwm0.85 amzn0.9 amd0.79 httpst.coqgjzbwjjm8,247,32,11
556615,2020-06-17 14:00:45+00:00,+$368 - $AMZN $BA - In premarket ! saw that $AMZN received a huge upgrade from Needham. I was looking for a long once the morning profit taking took place. I entered and sold when I was happy with profits. I’ve been… https://t.co/xnpIdMPiTN,1.0,"['AMZN', 'BA']",2020-06-17,14,2,6,2020,368 - amzn ba - in premarket ! saw that amzn received a huge upgrade from needham. i was looking for a long once the morning profit taking took place. i entered and sold when i was happy with profits. ive been httpst.coxnpidmpitn,229,43,2
556571,2020-06-17 14:03:40+00:00,"Weak Liquidity for the start of day see market thoughts on that and $XOP and $DRIP to $7 ? . $USO $OIH $CL $IWM $RTY $XLE $DRIP $GUSH $ERY $ERX $SPY $SPX #IrresponsibleFedPolicy 
@CNBCFastMoney
@CNBC @wsjournal
@MarketWatch
 @BBCBreaking
@YahooNews
@TheTodayShow
@CNN https://t.co/K1aO6Q30dI",-1.0,['CL'],2020-06-17,14,2,6,2020,weak liquidity for the start of day see market thoughts on that and xop and drip to 7 ? . uso oih cl iwm rty xle drip gush ery erx spy spx irresponsiblefedpolicy cnbcfastmoney cnbc wsjournal marketwatch bbcbreaking yahoonews thetodayshow cnn httpst.cok1ao6q30di,261,42,1
556569,2020-06-17 14:03:48+00:00,"RT @aaaamhim: $NE ARTICLE JUST OUT! STOP SLEEPING!💸📈
$SPY $SPX $QQQ $ES_F $NQ_F $RTY_F $ZB_F $GC_F $NDX $RUT $AAPL $NFLX $AMZN $TSLA $FB $M…",-1.0,"['AAPL', 'AMZN', 'ES', 'FB', 'M', 'NFLX']",2020-06-17,14,2,6,2020,rt aaaamhim ne article just out! stop sleeping! spy spx qqq es_f nq_f rty_f zb_f gc_f ndx rut aapl nflx amzn tsla fb m,118,24,6
555145,2020-06-17 15:24:49+00:00,"RT @MahiMahi_Girl: This should open your eyes at the upside potential on $ZHUD

$NE $NTN $NCTY $CHCI $COHN $VVPR $AFH $EMBL $AAWC $SEGN $IT…",1.0,['IT'],2020-06-17,15,2,6,2020,rt mahimahi_girl this should open your eyes at the upside potential on zhud ne ntn ncty chci cohn vvpr afh embl aawc segn it,124,24,1
552005,2020-06-17 19:15:58+00:00,Never seen a chart screaming BUY like $MSFT https://t.co/cqTC6zw38n,1.0,['MSFT'],2020-06-17,19,2,6,2020,never seen a chart screaming buy like msft httpst.cocqtc6zw38n,62,9,1
575130,2020-06-18 03:18:02+00:00,Short sale volume(not short interest) for $AMZN on 2020-06-17 is 48%. https://t.co/YZjq8XgqP8 $WMT 42% $OSTK 48% $MELI 56%,-1.0,"['AMZN', 'WMT']",2020-06-18,3,3,6,2020,short sale volumenot short interest for amzn on 2020-06-17 is 48. httpst.coyzjq8xgqp8 wmt 42 ostk 48 meli 56,108,18,2
574094,2020-06-18 06:26:04+00:00,RT @SheepKnowMore: Fake outrage. $FB is an invaluable Deep State election-interference tool. Tantrums like this by their #FakeNews media al…,-1.0,['FB'],2020-06-18,6,3,6,2020,rt sheepknowmore fake outrage. fb is an invaluable deep state election-interference tool. tantrums like this by their fakenews media al,135,20,1
572226,2020-06-18 11:28:55+00:00,RT @SheepKnowMore: Fake outrage. $FB is an invaluable Deep State election-interference tool. Tantrums like this by their #FakeNews media al…,-1.0,['FB'],2020-06-18,11,3,6,2020,rt sheepknowmore fake outrage. fb is an invaluable deep state election-interference tool. tantrums like this by their fakenews media al,135,20,1
566838,2020-06-18 17:47:50+00:00,"RT @dariansharris: $ES_F $SPX $SPY

📈 Solid day. Was able to wait out most of the chop with a little patience. Was looking for 3128-3130 fo…",1.0,['ES'],2020-06-18,17,3,6,2020,rt dariansharris es_f spx spy solid day. was able to wait out most of the chop with a little patience. was looking for 3128-3130 fo,131,25,1
564323,2020-06-18 21:23:54+00:00,RT @SorabNY: Today’s profit $544  $spy $spx $tsla $ba $amzn #Daytrading  #News #Invest #investing #Finance #Money #Life #NewYork #wallstree…,1.0,"['AMZN', 'BA']",2020-06-18,21,3,6,2020,rt sorabny todays profit 544 spy spx tsla ba amzn daytrading news invest investing finance money life newyork wallstree,119,19,2
586836,2020-06-19 12:20:00+00:00,"Nucor Co. to Post FY2021 Earnings of $3.15 Per Share, KeyCorp Forecasts $NUE https://t.co/FrK6cWxdJ6 #stocks",1.0,"['KEY', 'NUE']",2020-06-19,12,4,6,2020,"nucor co. to post fy2021 earnings of 3.15 per share, keycorp forecasts nue httpst.cofrk6cwxdj6 stocks",101,15,2
586190,2020-06-19 13:07:54+00:00,Some stocks in play today $AAPL $SPOT $INTC $ABBV,1.0,"['AAPL', 'ABBV', 'INTC']",2020-06-19,13,4,6,2020,some stocks in play today aapl spot intc abbv,45,9,3
584953,2020-06-19 14:15:05+00:00,$BA $EADSY - Qatar Airways Threatens Boeing And Airbus. https://t.co/e6z3xkhcuz #business #stockmarket #stocks,-1.0,['BA'],2020-06-19,14,4,6,2020,ba eadsy - qatar airways threatens boeing and airbus. httpst.coe6z3xkhcuz business stockmarket stocks,101,13,1
581907,2020-06-19 16:41:01+00:00,"RT @stephenpallotta: $tsla stock doesn't have much more growth potential, it's hit the ceiling..... or has it..........

Check out $aapl an…",-1.0,['AAPL'],2020-06-19,16,4,6,2020,"rt stephenpallotta tsla stock does not have much more growth potential, it is hit the ceiling..... or has it.......... check out aapl an",136,23,1
581628,2020-06-19 16:51:23+00:00,$aapl added fee more here. Average is 1.47 now.,1.0,['AAPL'],2020-06-19,16,4,6,2020,aapl added fee more here. average is 1.47 now.,46,9,1
580962,2020-06-19 17:27:01+00:00,"Closed Sell DAL 30.55 for +73.0 pips, total for today +560.3 pips @. VIP Follower .@BigMan_Xander @. #crypto #forex #stocks .@",1.0,['DAL'],2020-06-19,17,4,6,2020,"closed sell dal 30.55 for 73.0 pips, total for today 560.3 pips . vip follower .bigman_xander . crypto forex stocks .",117,21,1
580441,2020-06-19 17:56:57+00:00,$AAPL $QQQ Top may now be in. https://t.co/iNKWb0TXUS,1.0,['AAPL'],2020-06-19,17,4,6,2020,aapl qqq top may now be in. httpst.coinkwb0txus,47,8,1
580249,2020-06-19 18:10:39+00:00,@zerohedge Some point soon this class of “investor” will be selling their $AAPL &amp; $MSFT to funnel more money into their sh!tty penny stocks as they fall back to pennies from dollars.  Need the unemployment benefits to cease paying 19-year-olds who live at home to gamble,-1.0,"['AAPL', 'MSFT']",2020-06-19,18,4,6,2020,zerohedge some point soon this class of investor will be selling their aapl amp msft to funnel more money into their sh!tty penny stocks as they fall back to pennies from dollars. need the unemployment benefits to cease paying 19-year-olds who live at home to gamble,266,46,2
578574,2020-06-19 20:00:33+00:00,"short squeeze leaders scan $WKHS, $EDIT, $FOLD, $LX, $CWH, $PING, $ERI, $APT, $NK, $NIO, $SE, $VSLR #stocks #trading https://t.co/Uvbmp8a4nS",-1.0,['SE'],2020-06-19,20,4,6,2020,"short squeeze leaders scan wkhs, edit, fold, lx, cwh, ping, eri, apt, nk, nio, se, vslr stocks trading httpst.couvbmp8a4ns",122,19,1
577765,2020-06-19 21:09:24+00:00,RT @TheStalwart: Stocks just went negative on news that $AAPL is going to close some sores in the US again https://t.co/8AqBKEIBQ4 https://…,-1.0,['AAPL'],2020-06-19,21,4,6,2020,rt thestalwart stocks just went negative on news that aapl is going to close some sores in the us again httpst.co8aqbkeibq4 https,129,22,1
592610,2020-06-20 20:16:16+00:00,RT @Alpha_Bronze: Kroger stunned with 92% e-commerce gain; has to prove it’s not a coronavirus blip. Largest US supermarket chain lagged co…,1.0,['KR'],2020-06-20,20,5,6,2020,rt alpha_bronze kroger stunned with 92 e-commerce gain has to prove its not a coronavirus blip. largest us supermarket chain lagged co,134,22,1
602347,2020-06-21 08:39:13+00:00,"$XOM in Downtrend: its price expected to drop as it breaks its higher Bollinger Band on June 5, 2020. View odds for this and other indicators: https://t.co/UC8WGVsOGa #ExxonMobil #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/3tMZuzHrvY",-1.0,['XOM'],2020-06-21,8,6,6,2020,"xom in downtrend its price expected to drop as it breaks its higher bollinger band on june 5, 2020. view odds for this and other indicators httpst.couc8wgvsoga exxonmobil stockmarket stock technicalanalysis money trading investing daytrading news today httpst.co3tmzuzhrvy",272,38,1
601412,2020-06-21 13:15:01+00:00,"RT @letsinvestnow: $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 https://t.co/kr…",1.0,['JPM'],2020-06-21,13,6,6,2020,rt letsinvestnow jpm great uptrend since breaking out of a multi year base. good eps today to help it continue higher httpst.cokr,129,22,1
599456,2020-06-21 18:28:06+00:00,Anthem Inc $ANTM Sees Large Drop in Short Interest https://t.co/Mygtp433Yu #stocks,-1.0,['ANTM'],2020-06-21,18,6,6,2020,anthem inc antm sees large drop in short interest httpst.comygtp433yu stocks,76,11,1
598505,2020-06-21 21:16:25+00:00,"🔥Our forex results for month of APRIL.🔔🔔 CUMULATIVE RESULT : 4500 PIPS 🔥🔥🔥 

Best signals channel ever : https://t.co/ZCdNusdOPO

#CRYPTO #stocks $BTC $ETH #FB #fx #forextrading #USOIL #forexsignal #GBPUSD #AAPL #Forex $BTC #XAUUSD #EURUSD 870428730 https://t.co/vDtmCTqcCC",1.0,"['AAPL', 'FB']",2020-06-21,21,6,6,2020,our forex results for month of april. cumulative result 4500 pips best signals channel ever httpst.cozcdnusdopo crypto stocks btc eth fb fx forextrading usoil forexsignal gbpusd aapl forex btc xauusd eurusd 870428730 httpst.covdtmctqccc,236,33,2
